"annotation_id","annotator","created_at","id","label","lead_time","title","updated_at"
855,"1","2023-08-25T10:57:46.269255Z",672283,"[{""start"":8,""end"":88,""text"":""Письмо от 31.08.2022 С Тестового клиента КИС Баланс не могу забрать данные из ЦК"",""labels"":[""TITLE""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",6.432,"[МОЭСК] Письмо от 31.08.2022 С Тестового клиента КИС Баланс не могу забрать данные из ЦК","2023-08-25T10:57:46.269311Z"
856,"1","2023-08-25T10:57:57.198713Z",732618,"[{""start"":16,""end"":45,""text"":""Закрыт доступ на создание мл."",""labels"":[""TITLE""]},{""start"":1,""end"":5,""text"":""ВОЭК"",""labels"":[""PROJECT""]},{""start"":10,""end"":15,""text"":""52552"",""labels"":[""ID""]}]",9.774,"[ВОЭК] #HD52552 Закрыт доступ на создание мл. ","2023-08-25T10:57:57.198795Z"
857,"1","2023-08-25T10:58:06.088018Z",561923,"[{""start"":23,""end"":111,""text"":""Ошибка в отработке регламентной процедуры \""OmniUS. 20 Сбор данных из мобильных сервисов\"""",""labels"":[""TITLE""]},{""start"":16,""end"":21,""text"":""43980"",""labels"":[""ID""]},{""start"":0,""end"":11,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",7.662,"МРСК СевКав. HD-43980  Ошибка в отработке регламентной процедуры ""OmniUS. 20 Сбор данных из мобильных сервисов""","2023-08-25T10:58:06.088072Z"
858,"1","2023-08-25T10:58:13.723176Z",585089,"[{""start"":10,""end"":76,""text"":""Не проходит экспорт из ПАК в промежуточную БД (по письму от 13.01)"",""labels"":[""TITLE""]},{""start"":0,""end"":8,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]}]",6.431,"МРСК ЦиП. Не проходит экспорт из ПАК в промежуточную БД (по письму от 13.01)","2023-08-25T10:58:13.723234Z"
859,"1","2023-08-25T10:58:23.039835Z",611222,"[{""start"":19,""end"":109,""text"":""В АРМ Диспетчера при проверке выполненных заданий не сохраняется другая причина отклонения"",""labels"":[""TITLE""]},{""start"":12,""end"":17,""text"":""47088"",""labels"":[""ID""]},{""start"":0,""end"":8,""text"":""МРСК СК "",""labels"":[""PROJECT""]}]",8.05,"МРСК СК (HD 47088) В АРМ Диспетчера при проверке выполненных заданий не сохраняется другая причина отклонения","2023-08-25T10:58:23.039893Z"
860,"1","2023-08-25T10:58:37.226690Z",776363,"[{""start"":22,""end"":103,""text"":""В АРМ Диспетчера нет возможности отредактировать выполненную работу по замене ПУ."",""labels"":[""TITLE""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]},{""start"":14,""end"":21,""text"":""1138451"",""labels"":[""ID""]}]",12.894,"[МОЭСК МС] #HD1138451 В АРМ Диспетчера нет возможности отредактировать выполненную работу по замене ПУ.","2023-08-25T10:58:37.226770Z"
861,"1","2023-08-25T10:58:44.078895Z",546446,"[{""start"":17,""end"":73,""text"":""Отсутствие данных в акте инвентаризации (Внутренний баг)"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",5.6,"МРСК СевКав. HD. Отсутствие данных в акте инвентаризации (Внутренний баг)","2023-08-25T10:58:44.078951Z"
862,"1","2023-08-25T10:58:55.898472Z",624936,"[{""start"":21,""end"":87,""text"":""Ошибка: Маршрут на допуск в эксплуатацию невозможно отправить в МС"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]},{""start"":15,""end"":20,""text"":""47652"",""labels"":[""ID""]}]",10.563,"МРСК СевКав #HD47652 Ошибка: Маршрут на допуск в эксплуатацию невозможно отправить в МС","2023-08-25T10:58:55.898526Z"
863,"1","2023-08-25T10:59:04.353637Z",771021,"[{""start"":21,""end"":64,""text"":"" Ошибка в работе джоба импорта данных из ЦК"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1132305"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",7.283,"[МОЭСК МС] #HD1132305 Ошибка в работе джоба импорта данных из ЦК","2023-08-25T10:59:04.353688Z"
864,"1","2023-08-25T10:59:12.110081Z",801842,"[{""start"":14,""end"":205,""text"":""Необходимо реализовать доработку в части автоматизации распознавания показаний, типов и номеров приборов учета при фотофиксации с помощью мобильного устройства в автономном (офф-лайн) режиме."",""labels"":[""TITLE""]},{""start"":1,""end"":8,""text"":""МРСК СК"",""labels"":[""PROJECT""]}]",6.529,"[МРСК СК] #HD Необходимо реализовать доработку в части автоматизации распознавания показаний, типов и номеров приборов учета при фотофиксации с помощью мобильного устройства в автономном (офф-лайн) режиме.","2023-08-25T10:59:12.110136Z"
865,"1","2023-08-25T10:59:18.469106Z",616341,"[{""start"":10,""end"":33,""text"":""Совещание по доработкам"",""labels"":[""TITLE""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",5.17,"[КСК МС]. Совещание по доработкам","2023-08-25T10:59:18.469164Z"
866,"1","2023-08-25T10:59:24.818575Z",552911,"[{""start"":19,""end"":67,""text"":""Внутренние доработки по ЦиП. (Внутренняя задача)"",""labels"":[""TITLE""]},{""start"":0,""end"":17,""text"":""МРСК ЦиП и Центра"",""labels"":[""PROJECT""]}]",5.191,"МРСК ЦиП и Центра. Внутренние доработки по ЦиП. (Внутренняя задача)","2023-08-25T10:59:24.818629Z"
867,"1","2023-08-25T10:59:34.400021Z",598746,"[{""start"":19,""end"":94,""text"":""Ошибка: показания не импортировались из АИС Мобильные Сервисы в АИС Omni-US"",""labels"":[""TITLE""]},{""start"":0,""end"":7,""text"":""МРСК СК"",""labels"":[""PROJECT""]},{""start"":12,""end"":17,""text"":""46577"",""labels"":[""ID""]}]",8.449,"МРСК СК (HD 46577) Ошибка: показания не импортировались из АИС Мобильные Сервисы в АИС Omni-US","2023-08-25T10:59:34.400071Z"
868,"1","2023-08-25T10:59:41.397005Z",564735,"[{""start"":10,""end"":48,""text"":""Обновление сертификатов на серверах МС"",""labels"":[""TITLE""]},{""start"":0,""end"":8,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]}]",5.752,"МРСК ЦиП. Обновление сертификатов на серверах МС","2023-08-25T10:59:41.397058Z"
869,"1","2023-08-25T10:59:50.526649Z",679154,"[{""start"":24,""end"":99,""text"":""Ошибка в операции \""Отправить в мобильные сервисы\"" при Ctrl+Alt+Shift+Action"",""labels"":[""TITLE""]},{""start"":0,""end"":23,""text"":""[ЕЕ PЕ] Россети-Тюмень."",""labels"":[""PROJECT""]}]",7.979,"[ЕЕ PЕ] Россети-Тюмень. Ошибка в операции ""Отправить в мобильные сервисы"" при Ctrl+Alt+Shift+Action","2023-08-25T10:59:50.526700Z"
870,"1","2023-08-25T11:00:04.769737Z",532562,"[{""start"":15,""end"":54,""text"":""Разница времени выполнения задания с МС"",""labels"":[""TITLE""]},{""start"":9,""end"":14,""text"":""42254"",""labels"":[""ID""]},{""start"":0,""end"":4,""text"":""ВОЭК"",""labels"":[""PROJECT""]}]",12.749,"ВОЭК. HD-42254 Разница времени выполнения задания с МС","2023-08-25T11:00:04.769808Z"
871,"1","2023-08-25T11:00:12.149191Z",674815,"[{""start"":9,""end"":36,""text"":""Некорректные показания в 1С"",""labels"":[""TITLE""]},{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]}]",6.136,"[КСК МС] Некорректные показания в 1С","2023-08-25T11:00:12.149246Z"
872,"1","2023-08-25T11:00:18.719045Z",731387,"[{""start"":13,""end"":41,""text"":""Доработки по итогам обучения"",""labels"":[""TITLE""]},{""start"":0,""end"":13,""text"":""МРСК СК ЛКК. "",""labels"":[""PROJECT""]}]",5.36,"МРСК СК ЛКК. Доработки по итогам обучения","2023-08-25T11:00:18.719101Z"
873,"1","2023-08-25T11:00:27.476540Z",671391,"[{""start"":18,""end"":58,""text"":""Отсутствуют причины замены в актах из ЦК"",""labels"":[""TITLE""]},{""start"":1,""end"":6,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":11,""end"":17,""text"":""987230"",""labels"":[""ID""]}]",7.353,"[МОЭСК] #HD987230 Отсутствуют причины замены в актах из ЦК","2023-08-25T11:00:27.476598Z"
874,"1","2023-08-25T11:00:36.931038Z",557140,"[{""start"":28,""end"":114,""text"":""В разделе администрирование при попытке изменения привязки обходчиков возникает ошибка"",""labels"":[""TITLE""]},{""start"":13,""end"":26,""text"":""СК00-00283298"",""labels"":[""ID""]},{""start"":0,""end"":11,""text"":""Казань. МС."",""labels"":[""PROJECT""]}]",8.18,"Казань. МС. (СК00-00283298) В разделе администрирование при попытке изменения привязки обходчиков возникает ошибка","2023-08-25T11:00:36.931095Z"
875,"1","2023-08-25T11:00:43.610600Z",657289,"[{""start"":13,""end"":43,""text"":""Оптимизация запросов и вызовов"",""labels"":[""TITLE""]},{""start"":0,""end"":12,""text"":""МРСК СК ЛКК."",""labels"":[""PROJECT""]}]",5.316,"МРСК СК ЛКК. Оптимизация запросов и вызовов","2023-08-25T11:00:43.610655Z"
876,"1","2023-08-25T11:00:51.444408Z",714898,"[{""start"":7,""end"":64,""text"":""Ошибка после применения обновления на сервере тестовой БД"",""labels"":[""TITLE""]},{""start"":1,""end"":5,""text"":""ВОЭК"",""labels"":[""PROJECT""]}]",6.582,"[ВОЭК] Ошибка после применения обновления на сервере тестовой БД","2023-08-25T11:00:51.444467Z"
877,"1","2023-08-25T11:00:57.290590Z",564881,"[{""start"":10,""end"":43,""text"":""Проверка тарифных зон при импорте"",""labels"":[""TITLE""]},{""start"":0,""end"":8,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]}]",4.684,"МРСК ЦиП. Проверка тарифных зон при импорте","2023-08-25T11:00:57.290645Z"
878,"1","2023-08-25T11:01:10.405033Z",660235,"[{""start"":18,""end"":64,""text"":""Некорректный импорт актов на ограничение из ЦК"",""labels"":[""TITLE""]},{""start"":11,""end"":17,""text"":""972125"",""labels"":[""ID""]},{""start"":0,""end"":6,""text"":""[МОЭСК"",""labels"":[""PROJECT""]}]",11.967,"[МОЭСК] #HD972125 Некорректный импорт актов на ограничение из ЦК","2023-08-25T11:01:10.405087Z"
879,"1","2023-08-25T11:01:20.514338Z",694825,"[{""start"":19,""end"":71,""text"":""Не работает выгрузка в АРМ \""Реестр показаний для ГП\"""",""labels"":[""TITLE""]},{""start"":1,""end"":17,""text"":""МРСК ЦиП и Центр"",""labels"":[""PROJECT""]}]",8.89,"[МРСК ЦиП и Центр] Не работает выгрузка в АРМ ""Реестр показаний для ГП""","2023-08-25T11:01:20.514402Z"
880,"1","2023-08-25T11:01:33.356598Z",567551,"[{""start"":31,""end"":115,""text"":"" Показания на начало текущего расчётного периода в АРМ не совпадают с данными из SAP"",""labels"":[""TITLE""]},{""start"":23,""end"":30,""text"":""1268749"",""labels"":[""ID""]},{""start"":0,""end"":18,""text"":""МРСК ЦиП и Центра."",""labels"":[""PROJECT""]}]",11.576,"МРСК ЦиП и Центра. (SD 1268749) Показания на начало текущего расчётного периода в АРМ не совпадают с данными из SAP","2023-08-25T11:01:33.356657Z"
